q_index,group,n_nodes,suff_ratio,nec_ratio,suff_minus_ratio,nec_minus_ratio,delta_full_suff_drop,delta_full_nec_drop,gap
18,format_router,4,0.8888888888888888,0.9555555555555556,0.7777777777777778,0.7777777777777778,0.1777777777777778,0.19999999999999996,5.625
18,primary_writer_mlp,1,0.35555555555555557,0.3111111111111111,0.9333333333333333,0.9777777777777777,0.022222222222222254,0.0,5.625
18,support_mlp,1,0.15555555555555556,0.044444444444444446,0.9333333333333333,1.0222222222222221,0.022222222222222254,-0.0444444444444444,5.625
18,aux_mlp,4,0.37777777777777777,0.3333333333333333,0.9333333333333333,1.0,0.022222222222222254,-0.022222222222222254,5.625
18,all_heads,6,1.0222222222222221,1.1777777777777778,0.7111111111111111,0.6444444444444445,0.24444444444444446,0.33333333333333326,5.625
18,all_mlps,6,0.7111111111111111,0.6444444444444445,1.0222222222222221,1.1777777777777778,-0.06666666666666654,-0.20000000000000007,5.625
19,full_core,12,0.9594594594594594,0.9459459459459459,nan,nan,0.0,0.0,9.25
19,tool_tag_reader,1,0.527027027027027,0.33783783783783783,0.9594594594594594,0.9459459459459459,0.0,0.0,9.25
19,query_reader,1,0.2702702702702703,0.17567567567567569,0.9459459459459459,0.918918918918919,0.013513513513513487,0.027027027027026973,9.25
19,format_router,4,0.918918918918919,0.9594594594594594,0.8648648648648649,0.7972972972972973,0.09459459459459452,0.14864864864864868,9.25
19,primary_writer_mlp,1,0.3918918918918919,0.3108108108108108,1.027027027027027,1.027027027027027,-0.06756756756756754,-0.08108108108108103,9.25
19,support_mlp,1,0.2702702702702703,0.12162162162162163,0.9459459459459459,0.9324324324324325,0.013513513513513487,0.013513513513513487,9.25
19,aux_mlp,4,0.5540540540540541,0.3108108108108108,0.9054054054054054,0.9054054054054054,0.05405405405405406,0.04054054054054057,9.25
19,all_heads,6,1.0,1.027027027027027,0.7837837837837838,0.6216216216216216,0.17567567567567566,0.32432432432432434,9.25
