mode,q_index,group,n_nodes,gap_aug,full_suff_ratio,full_nec_ratio,suff_ratio,nec_ratio,suff_minus_ratio,nec_minus_ratio,drop_full_suff,drop_full_nec
orig,31,all_mlps,4,5.625,0.8888888888888888,0.8888888888888888,0.4888888888888889,0.4222222222222222,0.9111111111111111,0.9333333333333333,-0.022222222222222254,-0.04444444444444451
orig,32,full_core,10,8.125,0.8769230769230769,0.8615384615384616,0.8769230769230769,0.8615384615384616,nan,nan,nan,nan
orig,32,stable_necessary_backbone,4,8.125,0.8769230769230769,0.8615384615384616,0.8,0.7692307692307693,0.676923076923077,0.6153846153846154,0.19999999999999996,0.24615384615384617
orig,32,stable_but_weak_or_redundant,4,8.125,0.8769230769230769,0.8615384615384616,0.6307692307692307,0.5076923076923077,0.8153846153846154,0.8307692307692308,0.06153846153846154,0.03076923076923077
orig,32,all_heads,6,8.125,0.8769230769230769,0.8615384615384616,0.8923076923076924,0.9230769230769231,0.5692307692307692,0.46153846153846156,0.3076923076923077,0.4
orig,32,all_mlps,4,8.125,0.8769230769230769,0.8615384615384616,0.5692307692307692,0.46153846153846156,0.8923076923076924,0.9230769230769231,-0.015384615384615441,-0.06153846153846154
orig,33,full_core,10,9.25,0.9459459459459459,0.9324324324324325,0.9459459459459459,0.9324324324324325,nan,nan,nan,nan
orig,33,stable_necessary_backbone,4,9.25,0.9459459459459459,0.9324324324324325,0.8648648648648649,0.8648648648648649,0.7567567567567568,0.7027027027027027,0.18918918918918914,0.22972972972972971
orig,33,stable_but_weak_or_redundant,4,9.25,0.9459459459459459,0.9324324324324325,0.7162162162162162,0.6081081081081081,0.8783783783783784,0.7837837837837838,0.06756756756756754,0.14864864864864868
orig,33,all_heads,6,9.25,0.9459459459459459,0.9324324324324325,0.9459459459459459,0.972972972972973,0.6216216216216216,0.5135135135135135,0.32432432432432434,0.41891891891891897
orig,33,all_mlps,4,9.25,0.9459459459459459,0.9324324324324325,0.6216216216216216,0.5135135135135135,0.9459459459459459,0.972972972972973,0.0,-0.04054054054054057
orig,36,full_core,10,7.375,0.864406779661017,0.864406779661017,0.864406779661017,0.864406779661017,nan,nan,nan,nan
orig,36,stable_necessary_backbone,4,7.375,0.864406779661017,0.864406779661017,0.7796610169491526,0.7627118644067796,0.6271186440677966,0.576271186440678,0.23728813559322037,0.288135593220339
orig,36,stable_but_weak_or_redundant,4,7.375,0.864406779661017,0.864406779661017,0.576271186440678,0.4915254237288136,0.7966101694915254,0.7288135593220338,0.06779661016949157,0.13559322033898313
orig,36,all_heads,6,7.375,0.864406779661017,0.864406779661017,0.8983050847457628,0.9661016949152542,0.5254237288135594,0.4067796610169492,0.3389830508474576,0.4576271186440678
orig,36,all_mlps,4,7.375,0.864406779661017,0.864406779661017,0.5254237288135594,0.4067796610169492,0.8983050847457628,0.9661016949152542,-0.03389830508474578,-0.10169491525423724
orig,37,full_core,10,7.75,0.9032258064516129,0.8870967741935484,0.9032258064516129,0.8870967741935484,nan,nan,nan,nan
orig,37,stable_necessary_backbone,4,7.75,0.9032258064516129,0.8870967741935484,0.8225806451612904,0.7096774193548387,0.6935483870967742,0.5645161290322581,0.20967741935483863,0.32258064516129026
orig,37,stable_but_weak_or_redundant,4,7.75,0.9032258064516129,0.8870967741935484,0.6774193548387096,0.5483870967741935,0.7903225806451613,0.7419354838709677,0.11290322580645162,0.14516129032258063
orig,37,all_heads,6,7.75,0.9032258064516129,0.8870967741935484,0.9354838709677419,0.9193548387096774,0.5483870967741935,0.41935483870967744,0.3548387096774194,0.46774193548387094
